size,color,refresh_rate,repeat,Y,x,y
16,0.3210006144457002,46.666666666666664,0,33.034,0.283,0.3009
16,0.05544126201879391,83.33333333333333,0,0.365,0.2661,0.3017
16,0.15576294172003172,22.22222222222222,1,5.601,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,46.666666666666664,0,0.397,0.2681,0.3085
16,0.901855372322704,46.666666666666664,0,323.477,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,46.666666666666664,0,0.971,0.2737,0.2966
16,0.15576294172003172,10.0,1,5.613,0.2769,0.2991
16,0.19150951094247873,46.666666666666664,1,9.703,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,71.11111111111111,0,33.004,0.283,0.3008
16,0.049999999999999996,46.666666666666664,1,0.358,0.2739,0.3113
16,0.09292843517846627,71.11111111111111,1,1.382,0.2732,0.3018
16,0.12668871584432848,83.33333333333333,1,3.206,0.2755,0.2959
16,0.14047564579899893,83.33333333333333,1,4.348,0.2764,0.2997
16,0.21235057950506092,83.33333333333333,0,12.253,0.2793,0.2984
16,0.15576294172003172,34.44444444444444,0,5.569,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,58.888888888888886,1,322.19,0.2294544240039044,2.62393497819865e-16
16,0.14047564579899893,83.33333333333333,0,4.387,0.2764,0.3003
16,0.3210006144457002,10.0,1,32.963,0.2294544240039044,2.62393497819865e-16
16,0.14047564579899893,46.666666666666664,1,4.367,0.2769,0.3004
16,0.23545968236365628,10.0,0,15.693,0.2804,0.2999
16,0.07558270271592309,58.888888888888886,0,0.712,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,58.888888888888886,0,0.94,0.2294544240039044,2.62393497819865e-16
16,0.8133431125873235,46.666666666666664,1,265.676,0.2294544240039044,2.62393497819865e-16
16,0.09292843517846627,58.888888888888886,1,1.402,0.2294544240039044,2.62393497819865e-16
16,0.23545968236365628,34.44444444444444,0,15.716,0.2805,0.2999
16,0.11425489899687216,34.44444444444444,0,2.368,0.2732,0.2941
16,0.06147467068473124,22.22222222222222,0,0.477,0.2294544240039044,2.62393497819865e-16
16,0.19150951094247873,22.22222222222222,1,9.629,0.2782,0.2987
16,0.11425489899687216,71.11111111111111,1,2.363,0.2741,0.2941
16,0.3210006144457002,95.55555555555554,0,32.84,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,95.55555555555554,0,107.574,0.2855,0.2995
16,0.8133431125873235,10.0,0,265.819,0.2869,0.2993
16,1.0,22.22222222222222,0,392.173,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,71.11111111111111,1,33.149,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,10.0,1,0.379,0.2639,0.3003
16,1.0,58.888888888888886,0,392.904,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,83.33333333333333,0,33.254,0.2829,0.3008
16,0.11425489899687216,107.77777777777777,1,2.371,0.2294544240039044,2.62393497819865e-16
16,0.6615270187932356,107.77777777777777,1,174.363,0.2867,0.2993
16,0.10304139447451709,22.22222222222222,0,1.742,0.2294544240039044,2.62393497819865e-16
16,0.8133431125873235,107.77777777777777,1,267.454,0.2869,0.2992
16,0.21235057950506092,46.666666666666664,1,12.341,0.2294544240039044,2.62393497819865e-16
16,0.10304139447451709,95.55555555555554,1,1.712,0.2731,0.2955
16,0.8133431125873235,22.22222222222222,0,266.888,0.2869,0.2993
16,0.08380800850724197,34.44444444444444,1,0.947,0.276,0.295
16,0.5966016958353019,71.11111111111111,0,136.66,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,107.77777777777777,1,0.329,0.2622,0.2975
16,0.07558270271592309,120.0,0,0.657,0.271,0.2973
16,0.10304139447451709,120.0,1,1.683,0.2722,0.2939
16,0.10304139447451709,58.888888888888886,0,1.739,0.2732,0.2968
16,0.09292843517846627,95.55555555555554,1,1.342,0.2723,0.2981
16,0.901855372322704,10.0,0,322.364,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,10.0,1,0.954,0.2748,0.2959
16,0.07558270271592309,83.33333333333333,1,0.694,0.2705,0.3023
16,0.17271388129436815,34.44444444444444,0,7.247,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,95.55555555555554,1,323.228,0.2294544240039044,2.62393497819865e-16
16,0.4852418802655602,46.666666666666664,0,85.618,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,95.55555555555554,1,108.43,0.2854,0.2995
16,0.5966016958353019,22.22222222222222,0,136.866,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,71.11111111111111,1,108.306,0.2294544240039044,2.62393497819865e-16
16,0.3559335834735583,10.0,0,41.991,0.2839,0.3008
16,0.07558270271592309,34.44444444444444,1,0.72,0.2701,0.3024
16,0.3559335834735583,58.888888888888886,1,41.829,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,71.11111111111111,1,0.371,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,34.44444444444444,0,32.909,0.283,0.3007
16,0.3559335834735583,107.77777777777777,1,41.891,0.2839,0.3004
16,0.901855372322704,120.0,1,323.552,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,71.11111111111111,0,0.935,0.2752,0.2937
16,0.08380800850724197,83.33333333333333,1,0.918,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,22.22222222222222,0,53.175,0.2294544240039044,2.62393497819865e-16
16,0.15576294172003172,46.666666666666664,1,5.557,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,107.77777777777777,1,323.307,0.2869,0.2984
16,0.15576294172003172,58.888888888888886,1,5.616,0.277,0.2992
16,0.8133431125873235,34.44444444444444,1,267.04,0.2294544240039044,2.62393497819865e-16
16,0.4852418802655602,95.55555555555554,0,85.929,0.2294544240039044,2.62393497819865e-16
16,0.4376179965934659,107.77777777777777,1,68.732,0.2846,0.3002
16,0.15576294172003172,95.55555555555554,0,5.6,0.2294544240039044,2.62393497819865e-16
16,0.23545968236365628,71.11111111111111,1,15.747,0.2294544240039044,2.62393497819865e-16
16,0.21235057950506092,71.11111111111111,0,12.243,0.2294544240039044,2.62393497819865e-16
16,0.10304139447451709,83.33333333333333,0,1.697,0.2727,0.2948
16,0.2610836388957092,10.0,0,20.359,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,120.0,1,0.317,0.2624,0.2971
16,0.12668871584432848,120.0,1,3.168,0.2749,0.2956
16,0.4852418802655602,10.0,0,84.978,0.2851,0.3
16,1.0,10.0,0,391.606,0.2294544240039044,2.62393497819865e-16
16,0.10304139447451709,46.666666666666664,1,1.756,0.2727,0.2965
16,0.06147467068473124,58.888888888888886,0,0.477,0.2294544240039044,2.62393497819865e-16
16,0.4376179965934659,95.55555555555554,0,68.18,0.2847,0.3002
16,0.14047564579899893,34.44444444444444,0,4.34,0.2766,0.3003
16,0.12668871584432848,10.0,0,3.204,0.2752,0.2962
16,0.4852418802655602,22.22222222222222,0,85.014,0.2294544240039044,2.62393497819865e-16
16,0.10304139447451709,34.44444444444444,1,1.72,0.2742,0.2966
16,0.5966016958353019,34.44444444444444,1,135.778,0.2294544240039044,2.62393497819865e-16
16,0.2894961286567438,120.0,0,25.667,0.2826,0.3003
16,0.4376179965934659,34.44444444444444,0,67.969,0.2294544240039044,2.62393497819865e-16
16,0.7335178556285477,58.888888888888886,1,215.321,0.2868,0.2995
16,0.10304139447451709,120.0,0,1.681,0.2723,0.2938
16,0.5966016958353019,10.0,0,135.906,0.2294544240039044,2.62393497819865e-16
16,0.049999999999999996,95.55555555555554,0,0.319,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,34.44444444444444,0,0.366,0.2662,0.2998
16,0.10304139447451709,46.666666666666664,0,1.73,0.2294544240039044,2.62393497819865e-16
16,0.07558270271592309,22.22222222222222,0,0.701,0.2717,0.3019
16,0.5380484445259031,22.22222222222222,1,107.191,0.2294544240039044,2.62393497819865e-16
16,1.0,46.666666666666664,0,391.946,0.2294544240039044,2.62393497819865e-16
16,0.7335178556285477,107.77777777777777,0,216.586,0.2868,0.2994
16,0.8133431125873235,120.0,1,267.898,0.2869,0.2992
16,0.5966016958353019,46.666666666666664,1,136.492,0.2859,0.2998
16,0.5380484445259031,58.888888888888886,1,108.14,0.2854,0.2997
16,0.5380484445259031,83.33333333333333,0,108.241,0.2294544240039044,2.62393497819865e-16
16,0.049999999999999996,46.666666666666664,0,0.367,0.2294544240039044,2.62393497819865e-16
16,0.11425489899687216,22.22222222222222,1,2.373,0.2294544240039044,2.62393497819865e-16
16,0.21235057950506092,120.0,1,12.25,0.2793,0.2982
16,0.3210006144457002,83.33333333333333,1,32.845,0.283,0.3007
16,0.3946681412529161,10.0,0,53.02,0.2844,0.3007
16,0.06816466649902507,58.888888888888886,0,0.549,0.2733,0.305
16,0.23545968236365628,22.22222222222222,0,15.617,0.2294544240039044,2.62393497819865e-16
16,0.21235057950506092,34.44444444444444,0,12.172,0.2795,0.2986
16,0.05544126201879391,10.0,0,0.377,0.2702,0.3078
16,0.049999999999999996,120.0,1,0.282,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,120.0,0,0.866,0.2294544240039044,2.62393497819865e-16
16,0.8133431125873235,71.11111111111111,1,265.481,0.287,0.2992
16,0.6615270187932356,95.55555555555554,0,173.771,0.2868,0.2993
16,0.19150951094247873,107.77777777777777,1,9.665,0.2294544240039044,2.62393497819865e-16
16,0.2610836388957092,71.11111111111111,0,20.333,0.2826,0.3015
16,0.8133431125873235,83.33333333333333,1,266.23,0.2869,0.2992
16,0.19150951094247873,34.44444444444444,0,9.655,0.2294544240039044,2.62393497819865e-16
16,0.4376179965934659,95.55555555555554,1,68.133,0.2847,0.3002
16,0.5380484445259031,107.77777777777777,1,107.733,0.2855,0.2995
16,0.17271388129436815,46.666666666666664,0,7.219,0.2776,0.299
16,0.5966016958353019,107.77777777777777,0,136.15,0.2858,0.2995
16,0.4852418802655602,107.77777777777777,1,85.402,0.2851,0.2998
16,0.08380800850724197,46.666666666666664,1,0.951,0.2752,0.2953
16,0.23545968236365628,22.22222222222222,1,15.622,0.2804,0.2998
16,0.07558270271592309,107.77777777777777,1,0.655,0.271,0.2988
16,0.901855372322704,83.33333333333333,0,322.205,0.2294544240039044,2.62393497819865e-16
16,0.09292843517846627,71.11111111111111,0,1.376,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,10.0,0,107.496,0.2855,0.2996
16,0.2894961286567438,22.22222222222222,1,25.59,0.2827,0.3006
16,0.3559335834735583,34.44444444444444,0,41.679,0.2294544240039044,2.62393497819865e-16
16,1.0,120.0,0,392.637,0.2868,0.2978
16,0.14047564579899893,58.888888888888886,0,4.364,0.2766,0.3004
16,0.2894961286567438,95.55555555555554,0,25.654,0.2826,0.3004
16,0.19150951094247873,71.11111111111111,1,9.626,0.2294544240039044,2.62393497819865e-16
16,0.6615270187932356,83.33333333333333,0,173.387,0.2868,0.2993
16,0.049999999999999996,95.55555555555554,1,0.303,0.2689,0.3051
16,0.7335178556285477,22.22222222222222,1,215.46,0.2294544240039044,2.62393497819865e-16
16,0.4376179965934659,46.666666666666664,0,68.061,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,71.11111111111111,0,53.185,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,83.33333333333333,0,0.917,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,120.0,0,107.79,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,46.666666666666664,0,107.392,0.2294544240039044,2.62393497819865e-16
16,0.15576294172003172,120.0,1,5.527,0.2772,0.2983
16,0.6615270187932356,107.77777777777777,0,173.611,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,95.55555555555554,1,0.901,0.2294544240039044,2.62393497819865e-16
16,0.7335178556285477,46.666666666666664,0,215.311,0.2869,0.2995
16,0.07558270271592309,10.0,0,0.712,0.2712,0.3012
16,0.5380484445259031,46.666666666666664,1,107.417,0.2294544240039044,2.62393497819865e-16
16,0.12668871584432848,71.11111111111111,0,3.199,0.2752,0.2961
16,0.21235057950506092,10.0,1,12.176,0.2793,0.2987
16,0.3559335834735583,71.11111111111111,1,41.605,0.2839,0.3006
16,1.0,58.888888888888886,1,392.958,0.2869,0.2978
16,0.15576294172003172,120.0,0,5.545,0.2771,0.2983
16,0.09292843517846627,22.22222222222222,1,1.362,0.2294544240039044,2.62393497819865e-16
16,0.06816466649902507,46.666666666666664,1,0.567,0.2747,0.3067
16,0.5966016958353019,107.77777777777777,1,136.011,0.2294544240039044,2.62393497819865e-16
16,0.06147467068473124,120.0,1,0.41,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,107.77777777777777,0,53.095,0.2844,0.3005
16,0.06816466649902507,46.666666666666664,0,0.564,0.2294544240039044,2.62393497819865e-16
16,1.0,71.11111111111111,0,391.337,0.2294544240039044,2.62393497819865e-16
16,0.6615270187932356,10.0,0,174.008,0.2868,0.2995
16,0.17271388129436815,71.11111111111111,1,7.257,0.2776,0.2986
16,0.2610836388957092,71.11111111111111,1,20.372,0.2294544240039044,2.62393497819865e-16
16,0.06147467068473124,46.666666666666664,0,0.493,0.2697,0.3028
16,0.19150951094247873,22.22222222222222,0,9.604,0.2294544240039044,2.62393497819865e-16
16,0.6615270187932356,22.22222222222222,1,172.993,0.2868,0.2994
16,0.06816466649902507,71.11111111111111,0,0.535,0.2769,0.3048
16,0.08380800850724197,10.0,0,0.927,0.2294544240039044,2.62393497819865e-16
16,0.15576294172003172,10.0,0,5.515,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,120.0,1,53.036,0.2844,0.3005
16,0.4852418802655602,71.11111111111111,1,84.789,0.2851,0.2999
16,0.06816466649902507,107.77777777777777,1,0.493,0.2715,0.3001
16,0.21235057950506092,58.888888888888886,0,12.107,0.2795,0.2987
16,0.6615270187932356,46.666666666666664,1,172.422,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,95.55555555555554,1,32.812,0.283,0.3006
16,0.2610836388957092,95.55555555555554,1,20.318,0.2825,0.3012
16,0.05544126201879391,95.55555555555554,1,0.327,0.2678,0.2949
16,0.4376179965934659,22.22222222222222,1,67.626,0.2294544240039044,2.62393497819865e-16
16,0.049999999999999996,58.888888888888886,0,0.334,0.2743,0.3127
16,0.3946681412529161,71.11111111111111,1,52.733,0.2845,0.3006
16,0.5380484445259031,83.33333333333333,1,107.048,0.2855,0.2995
16,0.06816466649902507,34.44444444444444,1,0.526,0.2739,0.3053
16,0.07558270271592309,58.888888888888886,1,0.7,0.2723,0.3025
16,0.7335178556285477,58.888888888888886,0,214.379,0.2294544240039044,2.62393497819865e-16
16,0.4852418802655602,22.22222222222222,1,84.847,0.2294544240039044,2.62393497819865e-16
16,0.05544126201879391,34.44444444444444,1,0.365,0.2678,0.3027
16,0.09292843517846627,83.33333333333333,0,1.345,0.2744,0.3003
16,0.7335178556285477,71.11111111111111,0,214.688,0.2869,0.2994
16,0.2610836388957092,46.666666666666664,0,20.25,0.2294544240039044,2.62393497819865e-16
16,0.2894961286567438,107.77777777777777,0,25.504,0.2826,0.3002
16,0.5966016958353019,10.0,1,135.4,0.2859,0.2996
16,0.12668871584432848,34.44444444444444,1,3.172,0.2753,0.2963
16,0.10304139447451709,71.11111111111111,0,1.687,0.273,0.2956
16,0.21235057950506092,10.0,0,12.085,0.2796,0.2989
16,0.4376179965934659,83.33333333333333,1,67.569,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,120.0,0,32.668,0.2831,0.3004
16,0.3559335834735583,95.55555555555554,1,41.427,0.2839,0.3004
16,0.07558270271592309,83.33333333333333,0,0.676,0.2713,0.3022
16,0.4376179965934659,58.888888888888886,0,67.416,0.2294544240039044,2.62393497819865e-16
16,0.23545968236365628,58.888888888888886,0,15.487,0.2294544240039044,2.62393497819865e-16
16,0.8133431125873235,58.888888888888886,0,264.747,0.287,0.2992
16,0.901855372322704,120.0,0,322.937,0.2869,0.2984
16,0.049999999999999996,83.33333333333333,0,0.322,0.2735,0.3058
16,0.14047564579899893,107.77777777777777,1,4.284,0.2764,0.2992
16,0.09292843517846627,46.666666666666664,1,1.372,0.2727,0.3003
16,0.3559335834735583,95.55555555555554,0,41.451,0.284,0.3005
16,0.3946681412529161,120.0,0,52.901,0.2844,0.3004
16,0.09292843517846627,34.44444444444444,0,1.338,0.2294544240039044,2.62393497819865e-16
16,0.2894961286567438,71.11111111111111,1,25.299,0.2828,0.3004
16,0.5380484445259031,22.22222222222222,0,106.766,0.2855,0.2995
16,0.07558270271592309,107.77777777777777,0,0.643,0.2294544240039044,2.62393497819865e-16
16,0.6615270187932356,46.666666666666664,0,172.053,0.2869,0.2994
16,0.11425489899687216,10.0,0,2.35,0.2739,0.2946
16,0.23545968236365628,34.44444444444444,1,15.483,0.2805,0.2996
16,0.5380484445259031,71.11111111111111,0,106.812,0.2855,0.2995
16,0.19150951094247873,83.33333333333333,1,9.533,0.2781,0.2985
16,0.19150951094247873,83.33333333333333,0,9.515,0.2782,0.2983
16,0.049999999999999996,71.11111111111111,0,0.321,0.2686,0.3101
16,0.4852418802655602,34.44444444444444,1,84.338,0.2294544240039044,2.62393497819865e-16
16,0.23545968236365628,107.77777777777777,1,15.486,0.2294544240039044,2.62393497819865e-16
16,0.049999999999999996,34.44444444444444,0,0.318,0.2294544240039044,2.62393497819865e-16
16,0.11425489899687216,58.888888888888886,1,2.318,0.2744,0.2946
16,0.05544126201879391,120.0,0,0.302,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,71.11111111111111,1,320.399,0.2294544240039044,2.62393497819865e-16
16,1.0,95.55555555555554,1,391.524,0.2868,0.2978
16,0.12668871584432848,58.888888888888886,0,3.192,0.2294544240039044,2.62393497819865e-16
16,0.049999999999999996,71.11111111111111,1,0.315,0.2726,0.3134
16,0.2894961286567438,34.44444444444444,1,25.334,0.2828,0.3005
16,0.2610836388957092,83.33333333333333,0,20.167,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,83.33333333333333,1,321.308,0.287,0.2984
16,0.10304139447451709,22.22222222222222,1,1.708,0.2734,0.2965
16,0.17271388129436815,22.22222222222222,0,7.149,0.2294544240039044,2.62393497819865e-16
16,0.8133431125873235,95.55555555555554,1,265.556,0.287,0.2991
16,0.21235057950506092,58.888888888888886,1,12.15,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,22.22222222222222,1,321.961,0.2294544240039044,2.62393497819865e-16
16,0.12668871584432848,22.22222222222222,1,3.193,0.2751,0.2962
16,1.0,107.77777777777777,1,392.526,0.2868,0.2978
16,0.09292843517846627,58.888888888888886,0,1.383,0.2737,0.3023
16,0.06147467068473124,10.0,0,0.483,0.2704,0.3059
16,0.8133431125873235,10.0,1,265.938,0.287,0.2992
16,0.23545968236365628,83.33333333333333,0,15.694,0.2804,0.2996
16,0.05544126201879391,107.77777777777777,0,0.321,0.2294544240039044,2.62393497819865e-16
16,0.12668871584432848,10.0,1,3.176,0.2294544240039044,2.62393497819865e-16
16,0.11425489899687216,58.888888888888886,0,2.351,0.2739,0.2943
16,0.4376179965934659,10.0,1,67.619,0.2848,0.3003
16,0.4376179965934659,10.0,0,67.63,0.2848,0.3003
16,0.7335178556285477,107.77777777777777,1,215.454,0.2294544240039044,2.62393497819865e-16
16,1.0,71.11111111111111,1,392.086,0.2869,0.2978
16,0.4376179965934659,120.0,1,68.457,0.2294544240039044,2.62393497819865e-16
16,0.10304139447451709,58.888888888888886,1,1.729,0.2738,0.297
16,0.08380800850724197,58.888888888888886,1,0.926,0.2742,0.2942
16,0.14047564579899893,120.0,1,4.268,0.2294544240039044,2.62393497819865e-16
16,0.2610836388957092,46.666666666666664,1,20.182,0.2827,0.3015
16,0.06147467068473124,46.666666666666664,1,0.493,0.2294544240039044,2.62393497819865e-16
16,0.4852418802655602,120.0,1,84.909,0.2294544240039044,2.62393497819865e-16
16,0.06816466649902507,83.33333333333333,1,0.511,0.2734,0.3043
16,0.06147467068473124,22.22222222222222,1,0.47,0.2723,0.3011
16,0.05544126201879391,22.22222222222222,1,0.361,0.2294544240039044,2.62393497819865e-16
16,0.06816466649902507,95.55555555555554,0,0.486,0.2761,0.3036
16,0.17271388129436815,71.11111111111111,0,7.11,0.2779,0.2987
16,0.049999999999999996,83.33333333333333,1,0.307,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,34.44444444444444,0,52.519,0.2846,0.3006
16,0.09292843517846627,46.666666666666664,0,1.346,0.2729,0.3018
16,0.15576294172003172,71.11111111111111,0,5.436,0.2775,0.2988
16,0.5966016958353019,34.44444444444444,0,134.713,0.2859,0.2995
16,0.19150951094247873,120.0,1,9.516,0.2783,0.298
16,0.901855372322704,58.888888888888886,0,320.667,0.287,0.2985
16,0.19150951094247873,58.888888888888886,0,9.56,0.2783,0.2987
16,0.21235057950506092,107.77777777777777,1,12.106,0.2294544240039044,2.62393497819865e-16
16,0.2610836388957092,22.22222222222222,0,20.138,0.2827,0.3014
16,0.6615270187932356,34.44444444444444,0,172.204,0.2869,0.2993
16,0.09292843517846627,107.77777777777777,1,1.293,0.272,0.2985
16,0.3946681412529161,46.666666666666664,0,52.531,0.2845,0.3007
16,0.15576294172003172,107.77777777777777,0,5.443,0.2294544240039044,2.62393497819865e-16
16,0.10304139447451709,107.77777777777777,0,1.634,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,46.666666666666664,1,52.393,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,71.11111111111111,0,320.518,0.287,0.2984
16,0.3559335834735583,46.666666666666664,0,41.371,0.2294544240039044,2.62393497819865e-16
16,0.07558270271592309,46.666666666666664,1,0.712,0.2729,0.3045
16,0.06816466649902507,95.55555555555554,1,0.491,0.2749,0.302
16,0.14047564579899893,22.22222222222222,0,4.248,0.2767,0.2999
16,0.5380484445259031,10.0,1,106.405,0.2856,0.2995
16,0.3946681412529161,95.55555555555554,0,52.631,0.2294544240039044,2.62393497819865e-16
16,0.17271388129436815,95.55555555555554,0,7.088,0.2294544240039044,2.62393497819865e-16
16,0.2894961286567438,95.55555555555554,1,25.279,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,46.666666666666664,1,32.33,0.2294544240039044,2.62393497819865e-16
16,0.6615270187932356,71.11111111111111,0,171.903,0.2869,0.2993
16,0.3946681412529161,58.888888888888886,0,52.551,0.2294544240039044,2.62393497819865e-16
16,0.2610836388957092,83.33333333333333,1,20.133,0.2826,0.3011
16,0.05544126201879391,58.888888888888886,0,0.36,0.2294544240039044,2.62393497819865e-16
16,0.049999999999999996,10.0,1,0.327,0.2681,0.3108
16,0.07558270271592309,95.55555555555554,0,0.649,0.2737,0.2976
16,0.6615270187932356,58.888888888888886,1,171.522,0.2869,0.2993
16,0.07558270271592309,120.0,1,0.627,0.2294544240039044,2.62393497819865e-16
16,0.2894961286567438,83.33333333333333,1,25.239,0.2828,0.3003
16,0.3946681412529161,34.44444444444444,1,52.403,0.2846,0.3006
16,0.07558270271592309,71.11111111111111,1,0.681,0.2294544240039044,2.62393497819865e-16
16,0.08380800850724197,34.44444444444444,0,0.893,0.2756,0.2947
16,0.21235057950506092,71.11111111111111,1,11.965,0.2794,0.2984
